#Dragset et al (2019). Genome-wide Phenotypic Profiling Identifies and Categorizes Genes Required for Mycobacterial Low Iron Fitness. Sci Rep. PMC6684656. Supp Table 1c														
#reference: mc2_155_tamu														
#File: wt_150Fe														
#File: wt_0Fe														
#File: FxbA_0Fe														
#File: MbtD_0Fe														
#File: MbtDFxbA_3Fe														
#Start	wt_150Fe	wt_0Fe	FxbA_0Fe	MbtD_0Fe	MbtDFxbA_3Fe	Region								
8973	0	0	0	0	0	MSMEG_0006								
9216	15	5	10	2	11	IG								
9226	60	4	6	5	12	IG								
9253	0	2	0	1	0	MSMEG_0007								
9517	13	8	15	1	6	MSMEG_0007								
9737	30	2	4	12	2	MSMEG_0007								
9763	20	18	19	46	5	MSMEG_0007								
9952	20	11	43	6	153	MSMEG_0007								
9981	0	0	0	0	0	MSMEG_0007								
10042	0	0	0	0	0	IG								
10067	0	0	0	0	0	IG								
10077	0	0	0	0	0	IG								
10079	0	0	0	0	0	IG								
10092	0	0	0	0	0	IG								
10108	0	0	0	0	0	IG								
10138	0	0	0	0	0	IG								
10291	17	8	77	104	1	IG								
10300	0	0	0	0	0	IG								
10312	0	0	0	0	0	IG								
10357	0	0	0	0	0	IG								
10393	0	1	16	35	0	IG								
10398	0	0	6	0	0	IG								
10423	18	15	44	2	4	MSMEG_0011								
10570	17	0	27	1	14	MSMEG_0011								
10577	6	0	24	1	6	MSMEG_0011								
10702	0	5	3	0	1	MSMEG_0011								
10846	21	16	0	3	5	MSMEG_0011								
10896	4	0	0	0	0	MSMEG_0011								
10963	1	0	7	0	0	MSMEG_0011								
11011	23	11	11	19	6	MSMEG_0011								
11029	2	0	6	0	0	MSMEG_0011								
11059	4	0	4	0	0	MSMEG_0011								
11128	28	9	17	78	11	MSMEG_0011								
11212	21	6	20	1	7	IG								
11256	0	2	0	0	0	MSMEG_0012								
11377	4	0	0	0	1	MSMEG_0012								
11427	27	0	4	0	4	MSMEG_0012								
11496	4	0	3	0	1	MSMEG_0012								
11596	1	0	2	0	0	MSMEG_0012								
11644	4	0	9	0	0	MSMEG_0012								
11946	3	1	0	0	0	MSMEG_0012								
12088	7	0	1	0	2	MSMEG_0012								
12203	19	0	1	0	1	MSMEG_0012								
12390	18	1	25	0	6	MSMEG_0013								
12597	0	0	7	0	4	MSMEG_0013								
12654	1	0	1	0	3	MSMEG_0013								
12657	3	0	3	0	4	MSMEG_0013								
12711	27	0	28	0	10	MSMEG_0013								
12723	8	0	12	0	1	MSMEG_0013								
12744	0	0	0	0	0	MSMEG_0013								
12781	4	0	3	1	1	MSMEG_0013								
12952	5	0	0	0	2	MSMEG_0013								
13023	8	4	2	0	5	MSMEG_0013								
13225	0	0	2	0	4	MSMEG_0013								
13246	0	0	0	0	0	MSMEG_0013								
13263	0	1	27	0	2	MSMEG_0013								
13270	21	0	8	1	8	MSMEG_0013								
13272	7	0	21	0	5	MSMEG_0013								
13309	10	0	21	0	6	MSMEG_0015								
13373	0	0	0	0	0	MSMEG_0015								
13437	2	0	2	0	1	MSMEG_0015								
13609	0	0	0	0	2	MSMEG_0015								
13841	1	3	4	0	10	MSMEG_0015								
13952	0	0	0	0	1	MSMEG_0015								
14045	0	0	10	0	2	MSMEG_0015								
14138	0	0	0	0	0	MSMEG_0014c								
14164	1	0	0	0	0	MSMEG_0014c								
14185	0	0	0	0	0	MSMEG_0014c								
14332	17	2	0	0	0	MSMEG_0014c								
14367	13	0	0	0	0	MSMEG_0014c								
14386	1	0	0	0	0	MSMEG_0014c								
14392	30	2	0	19	0	MSMEG_0014c								
14404	0	3	0	0	0	MSMEG_0014c								
14599	4	6	0	37	0	MSMEG_0014c								
14794	4	0	0	0	0	MSMEG_0014c								
14831	0	0	0	0	0	MSMEG_0014c								
14974	2	0	0	0	0	MSMEG_0014c								
15067	0	0	0	0	0	MSMEG_0014c								
15147	0	0	0	0	0	IG								
15154	0	0	8	0	0	IG								
15163	0	0	9	1	0	IG								
15180	0	4	4	0	3	IG								
15206	0	0	8	0	0	IG								
15249	0	0	0	0	0	IG								
15252	15	6	5	0	0	IG								
15504	8	0	1	1	1	MSMEG_0016								
15571	0	0	0	0	2	MSMEG_0017								
15617	0	0	0	0	0	MSMEG_0017								
15658	0	0	0	0	0	MSMEG_0017								
15771	9	1	2	0	1	MSMEG_0017								
15866	0	0	3	0	0	MSMEG_0017								
15879	0	0	8	1	16	MSMEG_0017								
15895	5	1	12	1	9	MSMEG_0017								
15933	4	6	16	0	3	MSMEG_0017								
15945	10	1	1	1	8	MSMEG_0017								
15961	3	6	4	0	2	MSMEG_0017								
16015	4	1	13	17	2	MSMEG_0017								
16209	0	0	0	0	0	MSMEG_0017								
16335	1	0	3	3	2	MSMEG_0017								
16444	0	0	0	0	0	MSMEG_0017								
16624	0	2	2	7	0	MSMEG_0017								
16677	0	0	0	0	0	MSMEG_0017								
16870	4	9	10	17	9	MSMEG_0017								
17077	12	5	34	1	12	MSMEG_0017								
17229	0	0	0	0	1	MSMEG_0017								
17408	45	9	50	4	34	MSMEG_0018								
17531	11	5	22	7	9	MSMEG_0018								
17700	0	0	4	0	1	MSMEG_0018								
17804	9	0	6	0	2	MSMEG_0018								
17825	14	7	20	1	3	MSMEG_0018								
17849	0	2	0	0	0	MSMEG_0018								
17930	6	5	3	2	1	MSMEG_0018								
18179	24	4	5	1	4	MSMEG_0018								
18329	0	0	2	0	0	MSMEG_0018								
18372	1	0	5	0	0	MSMEG_0018								
18980	1	0	5	0	2	MSMEG_0018								
19016	39	21	29	11	13	MSMEG_0018								
19208	6	4	1	0	1	MSMEG_0019								
19362	3	5	0	0	3	MSMEG_0019								
19559	0	9	8	0	6	MSMEG_0019								
19805	11	6	0	0	3	MSMEG_0019								
19847	1	0	11	5	2	MSMEG_0019								
20012	10	3	3	0	0	MSMEG_0019								
20021	0	0	0	0	0	MSMEG_0019								
20063	8	3	4	0	2	MSMEG_0019								
20126	4	16	14	2	2	MSMEG_0019								
20141	1	2	11	4	2	MSMEG_0019								
20180	18	0	13	0	2	MSMEG_0019								
20210	14	0	1	0	0	MSMEG_0019								
20282	0	12	13	0	0	MSMEG_0019								
20477	1	11	0	0	2	MSMEG_0019								
20561	11	4	10	24	9	MSMEG_0019								
20825	6	5	4	0	7	MSMEG_0019								
21145	0	1	0	0	0	MSMEG_0019								
21368	0	0	9	0	1	MSMEG_0019								
21451	0	0	0	0	0	MSMEG_0019								
21556	0	0	0	0	0	MSMEG_0019								
21677	2	6	5	2	1	MSMEG_0019								
21830	1	0	0	0	0	MSMEG_0019								
21956	15	2	14	3	5	MSMEG_0019								
21971	5	8	4	0	1	MSMEG_0019								
22025	5	3	7	1	12	MSMEG_0019								
22355	0	6	0	0	0	MSMEG_0019								
22406	7	1	18	8	3	MSMEG_0019								
22442	7	9	8	11	2	MSMEG_0019								
22718	0	1	0	0	0	MSMEG_0019								
22829	0	0	0	0	1	MSMEG_0019								
22990	4	7	1	4	5	MSMEG_0019								
23407	1	0	1	0	3	MSMEG_0019								
23459	0	0	0	0	0	MSMEG_0019								
23716	0	0	0	0	0	MSMEG_0019								
23750	3	0	0	0	0	MSMEG_0019								
23897	1	3	3	6	1	MSMEG_0019								
23918	1	0	0	0	0	MSMEG_0019								
23932	0	0	0	0	0	MSMEG_0019								
23939	16	11	2	10	1	MSMEG_0019								
24110	9	19	18	25	6	MSMEG_0019								
24375	0	0	0	0	0	MSMEG_0019								
24521	4	0	5	0	6	MSMEG_0019								
24668	1	2	5	0	0	MSMEG_0019								
24698	0	0	0	0	0	MSMEG_0019								
24761	13	2	7	0	7	MSMEG_0019								
25179	1	0	0	2	0	MSMEG_0019								
25280	0	0	0	0	0	MSMEG_0019								
25484	2	1	2	0	5	MSMEG_0019								
25487	3	8	7	3	7	MSMEG_0019								
25520	12	3	10	25	9	MSMEG_0019								
25815	1	0	0	0	2	MSMEG_0019								
25836	0	0	0	0	0	MSMEG_0019								
25868	8	0	4	24	9	MSMEG_0019								
25931	2	0	0	0	0	MSMEG_0019								
26252	5	0	0	0	0	MSMEG_0019								
26588	1	5	0	0	3	MSMEG_0019								
26743	0	0	0	0	0	MSMEG_0019								
26918	0	0	7	0	2	MSMEG_0019								
27065	2	7	4	0	0	MSMEG_0019								
27241	2	0	1	0	0	MSMEG_0019								
27317	8	0	1	0	0	MSMEG_0019								
27326	8	2	7	0	1	MSMEG_0019								
27371	0	0	0	0	0	MSMEG_0019								
27392	2	7	6	10	4	MSMEG_0019								
27456	3	8	13	1	3	MSMEG_0019								
27584	9	3	0	24	2	MSMEG_0019								
27629	34	5	39	3	5	MSMEG_0019								
27690	4	1	2	0	2	MSMEG_0019								
27761	3	4	2	0	0	MSMEG_0019								
27770	1	4	1	1	4	MSMEG_0019								
27785	10	1	3	1	3	MSMEG_0019								
27866	8	0	5	0	1	MSMEG_0019								
27920	1	0	2	0	2	MSMEG_0019								
27950	8	0	0	0	0	MSMEG_0019								
27998	14	16	21	6	4	MSMEG_0019								
28019	14	7	16	1	3	MSMEG_0019								
28073	2	4	6	3	2	MSMEG_0019								
28112	0	0	0	0	0	MSMEG_0019								
28229	1	0	3	1	2	MSMEG_0019								
28313	0	6	5	0	6	MSMEG_0019								
28331	0	0	5	0	0	MSMEG_0019								
28748	6	6	2	0	4	MSMEG_0019								
29004	0	0	0	0	0	MSMEG_0019								
29228	0	1	1	0	0	MSMEG_0019								
29564	0	0	0	0	1	MSMEG_0019								
29670	0	0	0	0	0	MSMEG_0019								
29690	0	0	0	0	0	MSMEG_0019								
29753	4	0	8	0	1	MSMEG_0019								
30131	23	18	65	10	4	MSMEG_0019								
30170	23	1	6	1	2	MSMEG_0019								
30226	0	2	11	0	0	MSMEG_0019								
30277	1	0	0	8	0	MSMEG_0019								
30425	19	23	6	1	0	MSMEG_0019								
30503	6	0	0	0	1	MSMEG_0019								
30536	0	1	9	1	4	MSMEG_0019								
31187	0	2	0	0	0	MSMEG_0019								
31208	0	0	6	0	0	MSMEG_0019								
31241	8	2	11	0	4	MSMEG_0019								
31280	3	1	0	0	0	MSMEG_0019								
31451	3	0	2	0	0	MSMEG_0019								
31496	0	1	0	0	0	MSMEG_0019								
31639	19	1	6	7	5	MSMEG_0019								
31643	39	32	68	43	33	MSMEG_0019								
31829	13	11	15	27	11	MSMEG_0019								
31838	4	6	4	3	3	MSMEG_0019								
31928	6	12	0	1	0	MSMEG_0019								
32129	15	4	0	0	12	MSMEG_0019								
32180	12	0	8	0	2	MSMEG_0019								
32231	1	4	0	0	0	MSMEG_0019								
32273	9	11	50	30	5	MSMEG_0019								
32435	4	5	0	3	4	MSMEG_0019								
32465	2	3	0	0	1	MSMEG_0019								
32537	0	2	1	0	1	MSMEG_0019								
32585	7	0	0	5	3	MSMEG_0019								
32624	0	0	0	0	0	MSMEG_0019								
32735	0	0	0	0	1	MSMEG_0019								
32801	20	2	6	3	3	MSMEG_0019								
33423	1	0	0	0	0	MSMEG_0019								
33641	1	3	1	0	0	MSMEG_0019								
33704	23	0	11	20	3	MSMEG_0019								
34005	0	1	3	0	0	MSMEG_0019								
34196	5	0	1	0	0	MSMEG_0019								
34259	8	9	1	0	14	MSMEG_0019								
34358	11	0	6	6	5	MSMEG_0019								
34427	14	7	6	0	0	MSMEG_0019								
34618	3	0	3	0	2	MSMEG_0019								
34652	5	9	22	20	4	MSMEG_0019								
34667	0	0	0	0	0	MSMEG_0019								
34685	11	2	0	27	1	MSMEG_0019								
34748	1	0	0	0	1	MSMEG_0019								
34875	0	4	0	0	0	MSMEG_0019								
34981	0	0	0	3	1	MSMEG_0019								
35012	1	2	4	19	1	MSMEG_0019								
35075	2	4	0	0	3	MSMEG_0019								
35138	8	5	7	0	2	MSMEG_0019								
35229	0	8	0	0	0	MSMEG_0019								
35381	0	0	0	0	0	MSMEG_0019								
35449	0	0	0	0	0	MSMEG_0019								
35576	18	2	3	1	6	MSMEG_0019								
35642	17	5	3	11	4	MSMEG_0019								
35696	1	0	8	1	0	MSMEG_0019								
35735	16	1	0	0	0	MSMEG_0019								
35789	0	3	1	0	0	MSMEG_0019								
35850	9	1	24	1	8	MSMEG_0019								
35961	0	3	0	3	2	MSMEG_0019								
36053	1	0	0	0	0	MSMEG_0019								
36200	0	2	1	22	4	MSMEG_0019								
36221	1	0	5	0	0	MSMEG_0019								
36392	0	2	0	0	1	MSMEG_0019								
36419	4	0	5	11	4	MSMEG_0019								
36428	2	3	12	2	9	MSMEG_0019								
36683	6	0	13	0	1	MSMEG_0019								
36728	20	16	17	1	4	MSMEG_0019								
36854	2	1	1	0	1	MSMEG_0019								
36860	21	10	23	1	4	MSMEG_0019								
36869	3	7	3	5	4	MSMEG_0019								
36884	12	2	1	1	3	MSMEG_0019								
37019	8	11	3	5	4	MSMEG_0019								
37049	1	0	0	5	1	MSMEG_0019								
37115	5	2	1	1	4	MSMEG_0019								
37202	3	0	2	0	1	MSMEG_0019								
37313	23	21	22	16	11	MSMEG_0019								
37388	37	9	38	8	15	MSMEG_0019								
37856	6	5	7	2	3	MSMEG_0019								
37862	10	2	15	0	10	MSMEG_0019								
37982	9	8	7	1	5	MSMEG_0019								
38112	0	0	0	0	0	MSMEG_0019								
38228	0	10	4	0	0	MSMEG_0019								
38262	0	0	0	0	0	MSMEG_0019								
38282	5	1	4	1	2	MSMEG_0019								
38353	2	0	1	5	0	MSMEG_0019								
38822	8	0	0	0	0	MSMEG_0019								
38966	9	0	0	0	2	MSMEG_0019								
39209	4	0	1	0	1	MSMEG_0019								
39230	1	3	0	3	0	MSMEG_0019								
39398	0	0	0	0	0	MSMEG_0019								
39419	10	5	18	8	4	MSMEG_0019								
39533	12	21	7	0	9	MSMEG_0019								
39542	7	1	18	3	8	MSMEG_0019								
39629	3	0	0	0	1	MSMEG_0019								
39640	0	0	0	0	0	MSMEG_0019								
39767	9	0	0	0	1	MSMEG_0019								
39816	0	0	0	0	0	MSMEG_0019								
39962	6	0	0	0	2	MSMEG_0019								
40055	0	6	4	11	2	MSMEG_0019								
40070	0	7	4	0	0	MSMEG_0019								
40109	8	0	7	1	2	MSMEG_0019								
40139	5	1	0	0	2	MSMEG_0019								
40208	3	5	2	24	3	MSMEG_0019								
40256	2	14	5	1	0	MSMEG_0019								
40391	15	1	30	3	4	MSMEG_0019								
40394	36	31	41	28	7	MSMEG_0019								
40431	12	0	0	4	1	MSMEG_0019								
40551	0	0	0	0	1	MSMEG_0019								
40792	0	0	0	0	0	MSMEG_0019								
40867	0	0	0	0	0	MSMEG_0019								
40959	2	0	0	0	0	MSMEG_0019								
40961	14	15	19	18	6	MSMEG_0019								
41030	0	0	0	0	0	MSMEG_0019								
41366	35	0	5	0	6	MSMEG_0019								
41402	0	0	1	0	0	MSMEG_0019								
41411	0	0	0	1	0	MSMEG_0019								
41621	0	0	1	0	0	MSMEG_0019								
41764	0	0	3	0	0	MSMEG_0020c								
41788	4	1	0	0	0	MSMEG_0020c								
41827	13	1	29	1	0	MSMEG_0020c								
42031	0	0	9	0	0	MSMEG_0020c								
42074	2	1	2	0	2	MSMEG_0020c								
42158	0	0	0	0	0	MSMEG_0020c								
42217	1	0	2	0	1	MSMEG_0020c								
42265	1	0	0	0	0	MSMEG_0020c								
42289	3	0	0	0	0	MSMEG_0020c								
42409	8	0	11	0	2	MSMEG_0020c								
42727	1	0	15	0	1	IG								
42731	1	1	4	8	0	IG								
42736	0	0	10	2	0	IG								
42747	0	1	2	2	0	IG								
42750	0	0	0	0	0	IG								
42856	0	0	0	0	0	IG								
42860	0	0	1	0	0	IG								
42865	0	0	0	0	0	IG								
42875	0	0	0	0	0	IG								
42925	11	2	12	10	4	IG								
43006	14	6	16	3	8	MSMEG_0021								
43019	0	0	1	0	0	MSMEG_0021								
43114	10	2	5	10	2	MSMEG_0021								
43214	0	2	27	2	4	MSMEG_0021								
43316	1	0	0	0	0	MSMEG_0021								
43476	2	13	15	9	0	MSMEG_0022								
43641	3	0	0	0	0	MSMEG_0022								
43719	20	9	3	5	1	MSMEG_0022								
43761	4	3	3	11	3	MSMEG_0022								
43783	1	2	0	0	0	MSMEG_0022								
43790	0	0	0	0	0	MSMEG_0022								
43977	22	11	15	28	4	MSMEG_0022								
44022	0	1	4	20	3	MSMEG_0022								
44073	4	24	9	0	10	MSMEG_0022								
44079	0	1	0	1	1	MSMEG_0022								
44184	10	2	15	6	2	MSMEG_0022								
44202	25	5	46	10	13	MSMEG_0022								
44238	5	2	24	3	6	MSMEG_0022								
44250	1	0	2	0	5	MSMEG_0022								
44400	12	5	29	37	1	MSMEG_0022								
44451	1	4	1	0	3	MSMEG_0022								
44499	0	0	0	0	0	MSMEG_0022								
44538	3	4	4	1	0	MSMEG_0022								
44750	0	0	0	9	0	MSMEG_0023c								
44947	0	2	0	1	2	MSMEG_0023c								
44958	3	3	0	0	2	MSMEG_0023c								
45040	25	0	12	11	7	MSMEG_0023c								
45128	35	15	28	1	8	IG								
45233	18	7	15	8	5	MSMEG_0024								
45354	50	18	23	38	7	MSMEG_0024								
45396	17	6	2	17	10	MSMEG_0024								
45483	14	1	2	4	1	MSMEG_0024								
45531	18	5	8	2	4	MSMEG_0024								
45698	2	2	0	0	0	MSMEG_0024								
45782	12	7	4	12	0	IG								
45805	8	2	1	3	4	IG								
45841	14	5	8	18	4	IG								
45844	14	6	7	0	1	IG								
45854	13	30	14	15	9	MSMEG_0025c								
45857	5	0	0	0	1	MSMEG_0025c								
46096	10	0	3	0	0	MSMEG_0025c								
46188	0	1	0	0	0	MSMEG_0025c								
46197	5	0	12	6	1	MSMEG_0025c								
46207	0	1	0	0	0	MSMEG_0025c								
46265	13	0	0	0	0	IG								
46279	16	1	5	2	0	IG								
46285	0	0	1	0	0	IG								
46297	4	4	2	14	0	IG								
46310	14	3	6	0	0	IG								
46385	3	2	0	0	0	IG								
46399	3	0	3	0	2	IG								
46474	0	0	0	0	0	MSMEG_0026c								
46557	0	0	0	0	0	MSMEG_0026c								
46704	0	0	0	0	0	IG								
46765	13	2	26	11	4	IG								
46770	52	20	36	15	6	IG								
46776	24	10	23	8	5	IG								
47333	38	23	26	15	7	MSMEG_0027								
47345	20	2	4	5	8	MSMEG_0027								
47352	6	12	2	10	7	MSMEG_0027								
47417	25	12	21	11	7	MSMEG_0027								
47426	69	18	33	25	13	MSMEG_0027								
47450	28	0	11	2	3	MSMEG_0027								
47513	3	0	0	0	0	MSMEG_0027								
47540	8	0	7	8	0	MSMEG_0027								
47551	0	0	4	0	0	IG								
47587	0	0	0	0	0	MSMEG_0029								
47617	0	0	0	0	1	MSMEG_0029								
47690	0	0	0	0	0	MSMEG_0029								
47962	0	0	0	0	0	MSMEG_0029								
48216	9	0	0	2	5	MSMEG_0028c								
48372	0	0	0	0	0	MSMEG_0028c								
48437	0	0	0	0	0	MSMEG_0028c								
48487	0	0	0	0	0	MSMEG_0028c								
49134	0	0	0	0	0	MSMEG_0028c								
49305	0	0	0	0	0	MSMEG_0028c								
49416	0	0	0	0	0	MSMEG_0028c								
49473	0	0	0	0	0	MSMEG_0028c								
49494	0	0	0	0	0	MSMEG_0028c								
49548	0	0	0	0	1	MSMEG_0028c								
49812	0	0	0	0	0	MSMEG_0028c								
49827	0	0	0	0	0	MSMEG_0028c								
49869	0	0	0	0	0	MSMEG_0028c								
49935	0	0	0	0	0	MSMEG_0028c								
50061	0	0	0	0	0	MSMEG_0028c								
50098	17	17	23	18	12	MSMEG_0030c								
50180	9	1	14	12	1	MSMEG_0030c								
50317	0	0	0	0	0	MSMEG_0030c								
50567	0	0	0	0	0	MSMEG_0030c								
50726	0	0	0	0	0	MSMEG_0030c								
50747	0	0	0	0	0	MSMEG_0030c								
50801	0	0	0	0	1	MSMEG_0030c								
51074	0	0	0	0	0	MSMEG_0030c								
51113	0	0	0	0	0	MSMEG_0030c								
51119	0	0	0	0	0	MSMEG_0030c								
51279	0	0	0	0	0	MSMEG_0030c								
51311	0	0	0	0	0	MSMEG_0030c								
51528	0	1	0	0	0	MSMEG_0031c								
51550	0	0	0	0	0	MSMEG_0031c								
51577	0	0	0	0	0	MSMEG_0031c								
51659	2	0	0	0	0	MSMEG_0031c								
51664	0	0	0	0	0	MSMEG_0031c								
51721	2	0	0	0	0	MSMEG_0031c								
51724	0	0	3	0	0	MSMEG_0031c								
51759	0	0	1	1	0	MSMEG_0031c								
51773	4	0	0	0	1	MSMEG_0031c								
52203	0	0	0	0	1	MSMEG_0031c								
52314	0	0	0	0	0	MSMEG_0031c								
52430	0	0	0	2	0	MSMEG_0031c								
52572	0	0	0	0	0	MSMEG_0031c								
52584	0	0	0	0	0	MSMEG_0031c								
52605	1	0	0	0	1	MSMEG_0031c								
52623	0	0	0	0	0	MSMEG_0031c								
52635	0	0	1	0	0	MSMEG_0031c								
52665	5	1	1	0	0	MSMEG_0031c								
52713	0	0	2	0	0	MSMEG_0031c								
52855	20	20	14	6	1	MSMEG_0032c								
52875	0	9	12	1	0	MSMEG_0032c								
52973	1	0	2	0	0	MSMEG_0032c								
53000	0	0	0	0	0	MSMEG_0032c								
53171	0	0	0	0	0	MSMEG_0032c								
53336	0	0	0	0	0	MSMEG_0032c								
53411	0	0	0	0	0	MSMEG_0032c								
53483	0	0	0	0	0	MSMEG_0032c								
53507	0	0	0	3	0	MSMEG_0032c								
53756	0	0	0	0	0	MSMEG_0032c								
53768	0	0	0	0	0	MSMEG_0032c								
53828	0	0	0	0	0	MSMEG_0032c								
53834	0	0	0	0	0	MSMEG_0032c								
54041	0	0	0	0	0	MSMEG_0032c								
54092	8	0	0	0	0	MSMEG_0032c								
54104	1	0	2	0	1	MSMEG_0032c								
54240	0	0	0	0	0	MSMEG_0032c								
54748	0	0	0	0	0	MSMEG_0033c								
54829	0	0	0	0	0	MSMEG_0033c								
54832	2	0	1	1	1	MSMEG_0033c								
54839	0	0	0	0	0	MSMEG_0033c								
55084	0	0	2	0	0	MSMEG_0033c								
55090	0	0	0	0	0	MSMEG_0033c								
55255	0	0	0	0	0	MSMEG_0033c								
55447	0	0	0	0	0	MSMEG_0033c								
55729	0	0	0	0	0	MSMEG_0033c								
55783	0	0	0	0	0	MSMEG_0033c								
55843	0	0	0	0	0	MSMEG_0034c								
55885	0	0	3	0	0	MSMEG_0034c								
55916	0	0	0	0	0	MSMEG_0034c								
55936	0	0	0	0	3	MSMEG_0034c								
55949	0	0	0	0	0	MSMEG_0034c								
55997	0	0	0	0	2	MSMEG_0034c								
56195	1	0	0	0	0	MSMEG_0034c								
56199	0	2	0	0	0	MSMEG_0034c								
56242	0	0	0	0	0	MSMEG_0034c								
56281	0	0	3	0	0	MSMEG_0034c								
56323	0	0	0	0	1	IG								
56342	15	7	44	13	9	IG								
56357	30	3	39	4	4	IG								
